,Raman Shift /cm$^{-1}$,Intensity /a.u.
955,1251.897,775.7770153622514
956,1252.756,615.2850357815369
957,1253.615,551.8235722605823
958,1254.473,460.3920221502849
959,1255.332,325.98978169789916
960,1256.19,405.61624622989984
961,1257.049,264.2708104207886
962,1257.907,104.95286813383791
963,1258.765,79.66181270379093
964,1259.623,-78.60296274450593
965,1260.48,75.15793475450118
966,1261.338,-51.056094130548445
967,1262.195,-28.24564888131499
968,1263.052,-80.41132397596448
969,1263.909,26.44628887539875
970,1264.766,-163.67339415700917
971,1265.623,-212.7709569558574
972,1266.48,-78.84696736383194
973,1267.336,-153.90197237207394
974,1268.192,-110.93651124473035
975,1269.048,-31.95110816354645
976,1269.904,-208.94627643849162
977,1270.76,-183.92252624833782
978,1271.616,-124.88034729511128
979,1272.471,-254.82021125646133
980,1273.326,-190.74257757176383
981,1274.181,-128.64788070803115
982,1275.036,-235.5365364395002
983,1275.891,-107.40894793294865
984,1276.746,-192.26549527256066
985,1277.6,-140.10654801644705
986,1278.455,-79.93245688071693
987,1279.309,23.25644114896204
988,1280.163,-87.5401830797091
989,1281.017,-102.3226587655372
990,1281.871,83.90869347159605
991,1282.724,-103.84643696057901
992,1283.578,12.411639177847974
993,1284.431,61.68262130371659
994,1285.284,163.96620880904084
995,1286.137,171.2621009624745
996,1286.99,184.56999670475125
997,1287.842,402.8895946340999
998,1288.695,565.2205929796073
999,1289.547,575.5626891645661
1000,1290.399,570.9155794818325
1001,1291.251,558.2789590731481
1002,1292.103,594.6525219384421
1003,1292.955,554.0359609610823
1004,1293.806,572.4289678351452
1005,1294.658,580.8312331466404
1006,1295.509,634.2424463367315
1007,1296.36,445.66229568493145
1008,1297.211,568.0904682022701
1009,1298.062,461.526650008469
1010,1298.912,402.97052608707236
1011,1299.763,385.4217804985783
1012,1300.613,310.8800964975344
1013,1301.463,298.3451565676405
1014,1302.313,245.81664257085868
1015,1303.163,311.29423577246416
1016,1304.012,209.77761694610672
1017,1304.862,164.26646624284695
1018,1305.711,113.76046339418463
1019,1306.56,208.2592878030955
1020,1307.409,236.76261864503977
1021,1308.258,378.2701346789836
1022,1309.107,400.7815141903666
1023,1309.956,646.2964347081033
1024,1310.804,631.8145729595271
1025,1311.652,799.3356043793901
1026,1312.5,1144.8592031388216
1027,1313.348,1338.3850418102884
1028,1314.196,1697.9127906765352
1029,1315.044,2049.4421173435585
1030,1315.891,2474.972686021545
1031,1316.738,2999.5041568217966
1032,1317.586,3547.036184905679
1033,1318.433,3770.568419435567
1034,1319.279,4501.100502479778
1035,1320.126,5110.63206856549
1036,1320.973,5398.162743217672
1037,1321.819,5897.692141740037
1038,1322.665,6261.219868639968
1039,1323.511,6373.745516629457
1040,1324.357,6153.268665898053
1041,1325.203,6004.7888838878025
1042,1326.049,5641.305725734212
1043,1326.894,5165.818734563218
1044,1327.739,4671.327442218157
1045,1328.585,3925.831370210737
1046,1329.43,3304.3300307100108
1047,1330.274,2845.8229280333762
1048,1331.119,2327.309559889567
1049,1331.964,1796.789418295666
1050,1332.808,1420.2619906141408
1051,1333.652,1173.7267606138666
1052,1334.496,749.1832092231925
1053,1335.34,584.6308150230143
1054,1336.184,525.0690550958607
1055,1337.027,318.49740535499586
1056,1337.871,118.91534066356326
1057,1338.714,231.32233524772164
1058,1339.557,273.7178630958151
1059,1340.4,271.1013977335533
1060,1341.243,330.472412139221
1061,1342.086,474.8303787489058
1062,1342.928,469.1747693377474
1063,1343.771,548.505054731264
1064,1344.613,765.8207048166405
1065,1345.455,772.1211883840588
1066,1346.297,1006.405972692075
1067,1347.139,1241.6745234550108
1068,1347.98,1426.926304374385
1069,1348.822,1478.1607766683774
1070,1349.663,1805.3773987013265
1071,1350.504,2075.5756258812617
1072,1351.345,2184.7549100054493
1073,1352.186,2400.914698720011
1074,1353.026,2345.054435301561
1075,1353.867,2371.1735582248803
1076,1354.707,2387.271501274645
1077,1355.548,2360.347693493193
1078,1356.388,2060.4015591483294
1079,1357.227,1846.4325177871615
1080,1358.067,1801.4399848359972
1081,1358.907,1611.42337202829
1082,1359.746,1476.3820874946177
1083,1360.586,1065.3155361427016
1084,1361.425,979.2231199275047
1085,1362.264,911.1042386733716
1086,1363.102,1024.9582902462244
1087,1363.941,850.7846706897872
1088,1364.78,753.5827739978704
1089,1365.618,768.3519924627217
1090,1366.456,720.0917168694359
1091,1367.294,604.8013364664112
1092,1368.132,620.4802390618752
1093,1368.97,561.1278112544605
1094,1369.807,661.7434384018525
1095,1370.645,501.32650473948524
1096,1371.482,480.8763931793037
1097,1372.319,475.3924856306039
1098,1373.156,403.8741630409386
1099,1373.993,322.3208054070892
1100,1374.83,241.73179191808958
1101,1375.666,170.1065011183273
1102,1376.503,26.44431106873526
1103,1377.339,-82.25540050996642
1104,1378.175,-51.99325594993934
1105,1379.011,-205.76986952232983
1106,1379.847,-217.5858504029493
1107,1380.682,-233.44178760217255
1108,1381.518,-179.33824880697648
1109,1382.353,-368.2757788270428
1110,1383.188,-281.25490489691947
1111,1384.023,-469.2761181601418
1112,1384.858,-367.339882197266
1113,1385.693,-397.4466145997794
1114,1386.527,-412.5966969598703
1115,1387.362,-501.7904719199578
1116,1388.196,-434.02824168799634
1117,1389.03,-326.3102592964642
1118,1389.864,-378.6367352430825
1119,1390.698,-456.0078480471784
1120,1391.531,-457.4237391216775
1121,1392.365,-419.8845051907374
1122,1393.198,-355.39019815099164
1123,1394.031,-291.94082875040476
1124,1394.864,-306.53637290870756
1125,1395.697,-285.1767779354377
1126,1396.53,-213.86196109956654
1127,1397.362,-234.5918117227411
1128,1398.195,-233.36619816812527
1129,1399.027,-242.1849658088904
1130,1399.859,-223.04793714831976
1131,1400.691,-138.95491095556645
1132,1401.523,-186.9056641410898
1133,1402.355,-324.89995999778694
1134,1403.186,-185.93754350180825
1135,1404.017,-197.018127789117
1136,1404.849,-416.1414077738009
1137,1405.68,-207.3070590621719
1138,1406.511,-230.51471647868675
1139,1407.341,-395.76399453172417
1140,1408.172,-315.05448513921147
1141,1409.002,-384.38574143422375
1142,1409.833,-264.7572856745137
1143,1410.663,-169.16860244804047
1144,1411.493,-178.61915039655287
1145,1412.323,-145.10837158328286
1146,1413.152,-106.63569056679262
1147,1413.982,-154.2005176850107
1148,1414.811,-54.80225282557876
1149,1415.64,3.5597192354980507
1150,1416.469,102.88601909282079
1151,1417.298,236.17726733388554
1152,1418.127,297.4340843404134
1153,1418.956,500.6570900217812
1154,1419.784,508.846903692498
1155,1420.613,679.0041436657739
1156,1421.441,761.129427237127
1157,1422.269,1159.2233703440797
1158,1423.097,1255.2865874019153
1159,1423.924,1611.3196905074765
1160,1424.752,1879.3232892470442
1161,1425.579,2114.297989984272
1162,1426.407,2543.2443953241527
1163,1427.234,2854.163103643099
1164,1428.061,3144.0547082310295
1165,1428.887,3237.919796669539
1166,1429.714,3239.7589502521187
1167,1430.541,3369.572743796416
1168,1431.367,3130.361745640559
1169,1432.193,3175.1265173835454
1170,1433.019,3191.8676143636476
1171,1433.845,2930.585585568886
1172,1434.671,2774.280973603549
1173,1435.497,2898.954315210747
1174,1436.322,2702.6061415850454
1175,1437.147,2797.2369781230955
1176,1437.972,2811.8473448163422
1177,1438.797,2941.437756061765
1178,1439.622,3208.00872063265
1179,1440.447,3465.5607414193983
1180,1441.272,3682.0943148964107
1181,1442.096,3998.6099306069664
1182,1442.92,4454.108070730163
1183,1443.744,4736.5892094478695
1184,1444.568,5068.053812033737
1185,1445.392,5658.502334288245
1186,1446.216,6053.935221875774
1187,1447.039,6454.352909143705
1188,1447.863,6757.755818331556
1189,1448.686,7314.144358770143
1190,1449.509,7565.518926274788
1191,1450.332,7958.879902032517
1192,1451.155,8141.227652099318
1193,1451.977,8188.562526613423
1194,1452.8,8395.884859430611
1195,1453.622,8134.194968029558
1196,1454.444,8016.493153097166
1197,1455.266,7639.779699051964
1198,1456.088,7389.054874279496
1199,1456.91,6653.3189318857585
1200,1457.731,6163.572110198653
1201,1458.553,5738.814634239439
1202,1459.374,5046.046716702254
1203,1460.195,4536.268558803604
1204,1461.016,3930.480351667906
1205,1461.837,3419.682277347034
1206,1462.657,2901.8745100319175
1207,1463.478,2612.0572170741216
1208,1464.298,2278.230560021464
1209,1465.119,2044.3946951976468
1210,1465.939,1785.5497743699161
1211,1466.759,1639.6959452167503
1212,1467.578,1502.833351845533
1213,1468.398,1336.9621350842717
1214,1469.217,1204.08243275532
1215,1470.037,1064.1943800071022
1216,1470.856,965.2981095798932
1217,1471.675,841.393752085598
1218,1472.494,824.4814362055149
1219,1473.313,795.5612889381664
1220,1474.131,792.6334356331208
1221,1474.95,691.6980000488293
1222,1475.768,672.7551043584681
1223,1476.586,703.8048693518213
1224,1477.404,547.8474144731663
1225,1478.222,556.8828577591739
1226,1479.04,656.9113161508285
1227,1479.857,565.9329054753507
1228,1480.675,455.94774024614526
1229,1481.492,395.95593384475796
1230,1482.309,441.9575987408425
1231,1483.126,550.9528466121483
1232,1483.943,511.9417882525122
1233,1484.759,512.9245333538711
1234,1485.576,472.9011905842999
1235,1486.392,663.8718675860327
1236,1487.208,632.8366710555129
1237,1488.024,447.7957063614558
1238,1488.84,662.7490776069062
1239,1489.656,571.6968879993146
1240,1490.472,601.6392394206487
1241,1491.287,528.5762326094846
1242,1492.102,585.5079671011263
1243,1492.918,459.43454137371737
1244,1493.733,596.3560527344125
1245,1494.548,517.2725975714784
1246,1495.362,611.1842710804922
1247,1496.177,560.0911674224953
1248,1496.991,591.9933795361649
1249,1497.806,486.8909992399931
1250,1498.62,595.7841171684922
1251,1499.434,683.672822982393
1252,1500.248,447.55720515086796
1253,1501.061,484.43735077575184
1254,1501.875,441.3133460637473
1255,1502.688,490.1852762526905
1256,1503.501,470.0532256978022
1257,1504.315,428.9172777739441
1258,1505.128,359.77751491588606
1259,1505.94,341.63401870057714
1260,1506.753,336.48686998542325
1261,1507.566,481.3361489445779
1262,1508.378,345.18193507922115
1263,1509.19,386.024306927864
1264,1510.002,335.86334233865637
1265,1510.814,331.6991183877017
1266,1511.626,284.5317114793834
1267,1512.438,300.3611973546904
1268,1513.249,353.18765118555166
1269,1514.06,320.01114754318223
1270,1514.872,206.8317602924235
1271,1515.683,257.6495626580927
1272,1516.494,264.4646274513507
1273,1517.304,332.277026968075
1274,1518.115,211.08683297521202
1275,1518.925,292.8941165751621
1276,1519.736,263.698948448151
1277,1520.546,375.5013986886115
1278,1521.356,439.30153686359336
1279,1522.166,249.09943178913818
1280,1522.975,340.8951514026903
1281,1523.785,466.68876314348563
1282,1524.595,389.48033376897547
1283,1525.404,377.26992910324407
1284,1526.213,360.0576141914007
1285,1527.022,372.84345332403245
1286,1527.831,437.62751007162296
1287,1528.639,442.4098472589776
1288,1529.448,399.1905268356586
1289,1530.256,397.9696098664099
1290,1531.065,292.7471566175973
1291,1531.873,491.52322655965145
1292,1532.681,466.29787857751035
1293,1533.489,328.0711705730737
1294,1534.296,446.8431595156544
1295,1535.104,368.61390171842504
1296,1535.911,473.383452600885
1297,1536.718,475.15186684530454
1298,1537.526,503.91919818720635
1299,1538.333,559.6854994118094
1300,1539.139,528.4508222965032
1301,1539.946,583.2152174993062
1302,1540.753,510.97873462133066
1303,1541.559,577.7414220972732
1304,1542.365,733.5033273398803
1305,1543.171,707.2644966064163
1306,1543.977,687.0249746871395
1307,1544.783,713.7848049577879
1308,1545.589,871.5440294200507
1309,1546.394,849.3026886480511
1310,1547.199,827.0608214728254
1311,1548.005,835.8184650268122
1312,1548.81,901.5756547883338
1313,1549.615,807.332424564087
1314,1550.419,764.0888063576222
1315,1551.224,761.8448305578313
1316,1552.028,730.600526025426
1317,1552.833,673.3559200974378
1318,1553.637,664.1110386497039
1319,1554.441,517.8659062113566
1320,1555.245,600.6205459833163
1321,1556.049,567.374980130784
1322,1556.852,569.1292296177216
1323,1557.656,672.883314273331
1324,1558.459,561.6372527885633
1325,1559.262,607.39106250861
1326,1560.065,516.1447596553899
1327,1560.868,638.8983592360437
1328,1561.671,642.6518752254306
1329,1562.473,480.40532032060946
1330,1563.276,454.1587059333433
1331,1564.078,487.91204251457384
1332,1564.88,509.66533960693596
1333,1565.682,500.41860577724947
1334,1566.484,439.1718485729907
1335,1567.286,576.9250745408008
1336,1568.087,552.6782893489653
1337,1568.889,618.4314975119214
1338,1569.69,554.1847024387625
1339,1570.491,531.9379063017259
