#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)HA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2023/05/17 16:38:08,950000,0.041
2023/05/17 16:38:09,000000,0.036
2023/05/17 16:38:09,050000,0.041
2023/05/17 16:38:09,100000,0.043
2023/05/17 16:38:09,150000,0.041
2023/05/17 16:38:09,200000,0.040
2023/05/17 16:38:09,250000,0.043
2023/05/17 16:38:09,300000,0.043
2023/05/17 16:38:09,350000,0.036
2023/05/17 16:38:09,400000,0.045
2023/05/17 16:38:09,450000,0.044
2023/05/17 16:38:09,500000,0.037
2023/05/17 16:38:09,550000,0.040
2023/05/17 16:38:09,600000,0.044
2023/05/17 16:38:09,650000,0.043
2023/05/17 16:38:09,700000,0.034
2023/05/17 16:38:09,750000,0.044
2023/05/17 16:38:09,800000,0.045
2023/05/17 16:38:09,850000,0.040
2023/05/17 16:38:09,900000,0.044
2023/05/17 16:38:09,950000,0.044
2023/05/17 16:38:10,000000,0.043
2023/05/17 16:38:10,050000,0.039
2023/05/17 16:38:10,100000,0.044
2023/05/17 16:38:10,150000,0.044
2023/05/17 16:38:10,200000,0.038
2023/05/17 16:38:10,250000,0.045
2023/05/17 16:38:10,300000,0.044
2023/05/17 16:38:10,350000,0.041
2023/05/17 16:38:10,400000,0.041
2023/05/17 16:38:10,450000,0.047
2023/05/17 16:38:10,500000,0.047
2023/05/17 16:38:10,550000,0.040
2023/05/17 16:38:10,600000,0.048
2023/05/17 16:38:10,650000,0.046
2023/05/17 16:38:10,700000,0.041
2023/05/17 16:38:10,750000,0.043
2023/05/17 16:38:10,800000,0.045
2023/05/17 16:38:10,850000,0.045
2023/05/17 16:38:10,900000,0.038
2023/05/17 16:38:10,950000,0.046
2023/05/17 16:38:11,000000,0.045
2023/05/17 16:38:11,050000,0.039
2023/05/17 16:38:11,100000,0.047
2023/05/17 16:38:11,150000,0.047
2023/05/17 16:38:11,200000,0.046
2023/05/17 16:38:11,250000,0.044
2023/05/17 16:38:11,300000,0.047
2023/05/17 16:38:11,350000,0.047
2023/05/17 16:38:11,400000,0.041
2023/05/17 16:38:11,450000,0.048
2023/05/17 16:38:11,500000,0.047
2023/05/17 16:38:11,550000,0.044
2023/05/17 16:38:11,600000,0.044
2023/05/17 16:38:11,650000,0.047
2023/05/17 16:38:11,700000,0.046
2023/05/17 16:38:11,750000,0.038
2023/05/17 16:38:11,800000,0.049
2023/05/17 16:38:11,850000,0.047
2023/05/17 16:38:11,900000,0.044
2023/05/17 16:38:11,950000,0.046
2023/05/17 16:38:12,000000,0.049
2023/05/17 16:38:12,050000,0.049
2023/05/17 16:38:12,100000,0.042
2023/05/17 16:38:12,150000,0.049
2023/05/17 16:38:12,200000,0.048
2023/05/17 16:38:12,250000,0.043
2023/05/17 16:38:12,300000,0.052
2023/05/17 16:38:12,350000,0.051
2023/05/17 16:38:12,400000,0.048
2023/05/17 16:38:12,450000,0.046
2023/05/17 16:38:12,500000,0.051
2023/05/17 16:38:12,550000,0.051
2023/05/17 16:38:12,600000,0.044
2023/05/17 16:38:12,650000,0.052
2023/05/17 16:38:12,700000,0.052
2023/05/17 16:38:12,750000,0.046
2023/05/17 16:38:12,800000,0.047
2023/05/17 16:38:12,850000,0.050
2023/05/17 16:38:12,900000,0.048
2023/05/17 16:38:12,950000,0.044
2023/05/17 16:38:13,000000,0.051
2023/05/17 16:38:13,050000,0.050
2023/05/17 16:38:13,100000,0.046
2023/05/17 16:38:13,150000,0.051
2023/05/17 16:38:13,200000,0.054
2023/05/17 16:38:13,250000,0.052
2023/05/17 16:38:13,300000,0.047
2023/05/17 16:38:13,350000,0.054
2023/05/17 16:38:13,400000,0.054
2023/05/17 16:38:13,450000,0.048
2023/05/17 16:38:13,500000,0.053
2023/05/17 16:38:13,550000,0.053
2023/05/17 16:38:13,600000,0.051
2023/05/17 16:38:13,650000,0.048
2023/05/17 16:38:13,700000,0.052
2023/05/17 16:38:13,750000,0.051
2023/05/17 16:38:13,800000,0.046
2023/05/17 16:38:13,850000,0.053
2023/05/17 16:38:13,900000,0.053
2023/05/17 16:38:13,950000,0.048
2023/05/17 16:38:14,000000,0.051
2023/05/17 16:38:14,050000,0.054
2023/05/17 16:38:14,100000,0.054
2023/05/17 16:38:14,150000,0.045
2023/05/17 16:38:14,200000,0.054
2023/05/17 16:38:14,250000,0.054
2023/05/17 16:38:14,300000,0.050
2023/05/17 16:38:14,350000,0.052
2023/05/17 16:38:14,400000,0.055
2023/05/17 16:38:14,450000,0.054
2023/05/17 16:38:14,500000,0.049
2023/05/17 16:38:14,550000,0.055
2023/05/17 16:38:14,600000,0.055
2023/05/17 16:38:14,650000,0.051
2023/05/17 16:38:14,700000,0.055
2023/05/17 16:38:14,750000,0.056
2023/05/17 16:38:14,800000,0.054
2023/05/17 16:38:14,850000,0.050
2023/05/17 16:38:14,900000,0.053
2023/05/17 16:38:14,950000,0.054
2023/05/17 16:38:15,000000,0.048
2023/05/17 16:38:15,050000,0.056
2023/05/17 16:38:15,100000,0.057
2023/05/17 16:38:15,150000,0.052
2023/05/17 16:38:15,200000,0.054
2023/05/17 16:38:15,250000,0.059
2023/05/17 16:38:15,300000,0.057
2023/05/17 16:38:15,350000,0.051
2023/05/17 16:38:15,400000,0.059
2023/05/17 16:38:15,450000,0.057
2023/05/17 16:38:15,500000,0.051
2023/05/17 16:38:15,550000,0.054
2023/05/17 16:38:15,600000,0.057
2023/05/17 16:38:15,650000,0.057
2023/05/17 16:38:15,700000,0.049
2023/05/17 16:38:15,750000,0.057
2023/05/17 16:38:15,800000,0.057
2023/05/17 16:38:15,850000,0.053
2023/05/17 16:38:15,900000,0.060
2023/05/17 16:38:15,950000,0.059
2023/05/17 16:38:16,000000,0.057
2023/05/17 16:38:16,050000,0.054
2023/05/17 16:38:16,100000,0.059
2023/05/17 16:38:16,150000,0.058
2023/05/17 16:38:16,200000,0.053
2023/05/17 16:38:16,250000,0.059
2023/05/17 16:38:16,300000,0.060
2023/05/17 16:38:16,350000,0.055
2023/05/17 16:38:16,400000,0.056
2023/05/17 16:38:16,450000,0.060
2023/05/17 16:38:16,500000,0.060
2023/05/17 16:38:16,550000,0.053
2023/05/17 16:38:16,600000,0.061
2023/05/17 16:38:16,650000,0.060
2023/05/17 16:38:16,700000,0.056
2023/05/17 16:38:16,750000,0.058
2023/05/17 16:38:16,800000,0.060
2023/05/17 16:38:16,850000,0.060
2023/05/17 16:38:16,900000,0.052
2023/05/17 16:38:16,950000,0.061
2023/05/17 16:38:17,000000,0.061
2023/05/17 16:38:17,050000,0.055
2023/05/17 16:38:17,100000,0.061
2023/05/17 16:38:17,150000,0.061
2023/05/17 16:38:17,200000,0.062
2023/05/17 16:38:17,250000,0.057
2023/05/17 16:38:17,300000,0.063
2023/05/17 16:38:17,350000,0.061
2023/05/17 16:38:17,400000,0.055
2023/05/17 16:38:17,450000,0.064
2023/05/17 16:38:17,500000,0.062
2023/05/17 16:38:17,550000,0.059
2023/05/17 16:38:17,600000,0.060
2023/05/17 16:38:17,650000,0.063
2023/05/17 16:38:17,700000,0.062
2023/05/17 16:38:17,750000,0.055
2023/05/17 16:38:17,800000,0.063
2023/05/17 16:38:17,850000,0.062
2023/05/17 16:38:17,900000,0.059
2023/05/17 16:38:17,950000,0.061
2023/05/17 16:38:18,000000,0.064
2023/05/17 16:38:18,050000,0.063
2023/05/17 16:38:18,100000,0.056
2023/05/17 16:38:18,150000,0.064
2023/05/17 16:38:18,200000,0.063
2023/05/17 16:38:18,250000,0.060
2023/05/17 16:38:18,300000,0.065
2023/05/17 16:38:18,350000,0.064
2023/05/17 16:38:18,400000,0.062
2023/05/17 16:38:18,450000,0.058
2023/05/17 16:38:18,500000,0.064
2023/05/17 16:38:18,550000,0.065
2023/05/17 16:38:18,600000,0.061
2023/05/17 16:38:18,650000,0.066
2023/05/17 16:38:18,700000,0.067
2023/05/17 16:38:18,750000,0.065
2023/05/17 16:38:18,800000,0.062
2023/05/17 16:38:18,850000,0.066
2023/05/17 16:38:18,900000,0.066
2023/05/17 16:38:18,950000,0.058
2023/05/17 16:38:19,000000,0.068
2023/05/17 16:38:19,050000,0.064
2023/05/17 16:38:19,100000,0.060
2023/05/17 16:38:19,150000,0.063
2023/05/17 16:38:19,200000,0.068
2023/05/17 16:38:19,250000,0.067
2023/05/17 16:38:19,300000,0.060
2023/05/17 16:38:19,350000,0.069
2023/05/17 16:38:19,400000,0.068
2023/05/17 16:38:19,450000,0.064
2023/05/17 16:38:19,500000,0.067
2023/05/17 16:38:19,550000,0.068
2023/05/17 16:38:19,600000,0.067
2023/05/17 16:38:19,650000,0.061
2023/05/17 16:38:19,700000,0.068
2023/05/17 16:38:19,750000,0.066
2023/05/17 16:38:19,800000,0.064
2023/05/17 16:38:19,850000,0.070
2023/05/17 16:38:19,900000,0.069
2023/05/17 16:38:19,950000,0.067
2023/05/17 16:38:20,000000,0.065
2023/05/17 16:38:20,050000,0.068
2023/05/17 16:38:20,100000,0.069
2023/05/17 16:38:20,150000,0.062
2023/05/17 16:38:20,200000,0.069
2023/05/17 16:38:20,250000,0.070
2023/05/17 16:38:20,300000,0.067
2023/05/17 16:38:20,350000,0.067
2023/05/17 16:38:20,400000,0.071
2023/05/17 16:38:20,450000,0.071
2023/05/17 16:38:20,500000,0.064
2023/05/17 16:38:20,550000,0.072
2023/05/17 16:38:20,600000,0.072
2023/05/17 16:38:20,650000,0.068
2023/05/17 16:38:20,700000,0.070
2023/05/17 16:38:20,750000,0.073
2023/05/17 16:38:20,800000,0.072
2023/05/17 16:38:20,850000,0.065
2023/05/17 16:38:20,900000,0.071
2023/05/17 16:38:20,950000,0.071
2023/05/17 16:38:21,000000,0.067
2023/05/17 16:38:21,050000,0.071
2023/05/17 16:38:21,100000,0.072
2023/05/17 16:38:21,150000,0.070
2023/05/17 16:38:21,200000,0.067
2023/05/17 16:38:21,250000,0.073
2023/05/17 16:38:21,300000,0.074
2023/05/17 16:38:21,350000,0.069
2023/05/17 16:38:21,400000,0.076
2023/05/17 16:38:21,450000,0.074
2023/05/17 16:38:21,500000,0.073
2023/05/17 16:38:21,550000,0.072
2023/05/17 16:38:21,600000,0.075
2023/05/17 16:38:21,650000,0.074
2023/05/17 16:38:21,700000,0.067
2023/05/17 16:38:21,750000,0.075
2023/05/17 16:38:21,800000,0.073
2023/05/17 16:38:21,850000,0.068
2023/05/17 16:38:21,900000,0.070
2023/05/17 16:38:21,950000,0.075
2023/05/17 16:38:22,000000,0.075
2023/05/17 16:38:22,050000,0.069
2023/05/17 16:38:22,100000,0.075
2023/05/17 16:38:22,150000,0.076
2023/05/17 16:38:22,200000,0.071
2023/05/17 16:38:22,250000,0.074
2023/05/17 16:38:22,300000,0.076
2023/05/17 16:38:22,350000,0.075
2023/05/17 16:38:22,400000,0.070
2023/05/17 16:38:22,450000,0.078
2023/05/17 16:38:22,500000,0.076
2023/05/17 16:38:22,550000,0.073
2023/05/17 16:38:22,600000,0.080
2023/05/17 16:38:22,650000,0.079
2023/05/17 16:38:22,700000,0.076
2023/05/17 16:38:22,750000,0.072
2023/05/17 16:38:22,800000,0.076
2023/05/17 16:38:22,850000,0.076
2023/05/17 16:38:22,900000,0.071
2023/05/17 16:38:22,950000,0.077
2023/05/17 16:38:23,000000,0.077
2023/05/17 16:38:23,050000,0.074
2023/05/17 16:38:23,100000,0.075
2023/05/17 16:38:23,150000,0.078
2023/05/17 16:38:23,200000,0.077
2023/05/17 16:38:23,250000,0.074
2023/05/17 16:38:23,300000,0.081
2023/05/17 16:38:23,350000,0.080
2023/05/17 16:38:23,400000,0.077
2023/05/17 16:38:23,450000,0.078
2023/05/17 16:38:23,500000,0.080
2023/05/17 16:38:23,550000,0.081
2023/05/17 16:38:23,600000,0.072
2023/05/17 16:38:23,650000,0.081
2023/05/17 16:38:23,700000,0.081
2023/05/17 16:38:23,750000,0.075
2023/05/17 16:38:23,800000,0.077
2023/05/17 16:38:23,850000,0.080
2023/05/17 16:38:23,900000,0.079
2023/05/17 16:38:23,950000,0.074
2023/05/17 16:38:24,000000,0.082
2023/05/17 16:38:24,050000,0.082
2023/05/17 16:38:24,100000,0.077
2023/05/17 16:38:24,150000,0.084
2023/05/17 16:38:24,200000,0.083
2023/05/17 16:38:24,250000,0.082
2023/05/17 16:38:24,300000,0.078
2023/05/17 16:38:24,350000,0.083
2023/05/17 16:38:24,400000,0.084
2023/05/17 16:38:24,450000,0.076
2023/05/17 16:38:24,500000,0.084
2023/05/17 16:38:24,550000,0.084
2023/05/17 16:38:24,600000,0.080
2023/05/17 16:38:24,650000,0.080
2023/05/17 16:38:24,700000,0.085
2023/05/17 16:38:24,750000,0.083
2023/05/17 16:38:24,800000,0.077
2023/05/17 16:38:24,850000,0.085
2023/05/17 16:38:24,900000,0.085
2023/05/17 16:38:24,950000,0.081
2023/05/17 16:38:25,000000,0.081
2023/05/17 16:38:25,050000,0.084
2023/05/17 16:38:25,100000,0.085
2023/05/17 16:38:25,150000,0.078
2023/05/17 16:38:25,200000,0.084
2023/05/17 16:38:25,250000,0.085
2023/05/17 16:38:25,300000,0.081
2023/05/17 16:38:25,350000,0.084
2023/05/17 16:38:25,400000,0.086
2023/05/17 16:38:25,450000,0.086
2023/05/17 16:38:25,500000,0.078
2023/05/17 16:38:25,550000,0.088
2023/05/17 16:38:25,600000,0.086
2023/05/17 16:38:25,650000,0.082
2023/05/17 16:38:25,700000,0.085
2023/05/17 16:38:25,750000,0.085
2023/05/17 16:38:25,800000,0.084
2023/05/17 16:38:25,850000,0.082
2023/05/17 16:38:25,900000,0.087
2023/05/17 16:38:25,950000,0.088
2023/05/17 16:38:26,000000,0.081
2023/05/17 16:38:26,050000,0.090
2023/05/17 16:38:26,100000,0.088
2023/05/17 16:38:26,150000,0.086
2023/05/17 16:38:26,200000,0.086
2023/05/17 16:38:26,250000,0.088
2023/05/17 16:38:26,300000,0.088
2023/05/17 16:38:26,350000,0.081
2023/05/17 16:38:26,400000,0.090
2023/05/17 16:38:26,450000,0.089
2023/05/17 16:38:26,500000,0.086
2023/05/17 16:38:26,550000,0.086
2023/05/17 16:38:26,600000,0.089
2023/05/17 16:38:26,650000,0.090
2023/05/17 16:38:26,700000,0.084
2023/05/17 16:38:26,750000,0.092
2023/05/17 16:38:26,800000,0.090
2023/05/17 16:38:26,850000,0.086
2023/05/17 16:38:26,900000,0.090
2023/05/17 16:38:26,950000,0.091
2023/05/17 16:38:27,000000,0.091
2023/05/17 16:38:27,050000,0.084
2023/05/17 16:38:27,100000,0.091
2023/05/17 16:38:27,150000,0.090
2023/05/17 16:38:27,200000,0.086
2023/05/17 16:38:27,250000,0.091
2023/05/17 16:38:27,300000,0.092
2023/05/17 16:38:27,350000,0.090
2023/05/17 16:38:27,400000,0.087
2023/05/17 16:38:27,450000,0.092
2023/05/17 16:38:27,500000,0.093
2023/05/17 16:38:27,550000,0.088
2023/05/17 16:38:27,600000,0.095
2023/05/17 16:38:27,650000,0.094
2023/05/17 16:38:27,700000,0.092
2023/05/17 16:38:27,750000,0.090
2023/05/17 16:38:27,800000,0.094
2023/05/17 16:38:27,850000,0.092
2023/05/17 16:38:27,900000,0.086
2023/05/17 16:38:27,950000,0.094
2023/05/17 16:38:28,000000,0.094
2023/05/17 16:38:28,050000,0.091
2023/05/17 16:38:28,100000,0.092
2023/05/17 16:38:28,150000,0.096
2023/05/17 16:38:28,200000,0.094
2023/05/17 16:38:28,250000,0.087
2023/05/17 16:38:28,300000,0.096
2023/05/17 16:38:28,350000,0.094
2023/05/17 16:38:28,400000,0.089
2023/05/17 16:38:28,450000,0.094
2023/05/17 16:38:28,500000,0.097
2023/05/17 16:38:28,550000,0.096
2023/05/17 16:38:28,600000,0.088
2023/05/17 16:38:28,650000,0.098
2023/05/17 16:38:28,700000,0.098
2023/05/17 16:38:28,750000,0.094
2023/05/17 16:38:28,800000,0.095
2023/05/17 16:38:28,850000,0.097
2023/05/17 16:38:28,900000,0.097
2023/05/17 16:38:28,950000,0.090
2023/05/17 16:38:29,000000,0.098
2023/05/17 16:38:29,050000,0.096
2023/05/17 16:38:29,100000,0.091
2023/05/17 16:38:29,150000,0.098
2023/05/17 16:38:29,200000,0.097
2023/05/17 16:38:29,250000,0.096
2023/05/17 16:38:29,300000,0.096
2023/05/17 16:38:29,350000,0.100
2023/05/17 16:38:29,400000,0.101
2023/05/17 16:38:29,450000,0.094
2023/05/17 16:38:29,500000,0.101
2023/05/17 16:38:29,550000,0.100
2023/05/17 16:38:29,600000,0.098
2023/05/17 16:38:29,650000,0.097
2023/05/17 16:38:29,700000,0.101
2023/05/17 16:38:29,750000,0.100
2023/05/17 16:38:29,800000,0.093
2023/05/17 16:38:29,850000,0.100
2023/05/17 16:38:29,900000,0.099
2023/05/17 16:38:29,950000,0.096
2023/05/17 16:38:30,000000,0.098
2023/05/17 16:38:30,050000,0.102
2023/05/17 16:38:30,100000,0.100
2023/05/17 16:38:30,150000,0.094
2023/05/17 16:38:30,200000,0.102
2023/05/17 16:38:30,250000,0.100
2023/05/17 16:38:30,300000,0.099
2023/05/17 16:38:30,350000,0.102
2023/05/17 16:38:30,400000,0.103
2023/05/17 16:38:30,450000,0.103
2023/05/17 16:38:30,500000,0.095
2023/05/17 16:38:30,550000,0.104
2023/05/17 16:38:30,600000,0.104
2023/05/17 16:38:30,650000,0.100
2023/05/17 16:38:30,700000,0.105
2023/05/17 16:38:30,750000,0.105
2023/05/17 16:38:30,800000,0.103
2023/05/17 16:38:30,850000,0.099
2023/05/17 16:38:30,900000,0.104
2023/05/17 16:38:30,950000,0.103
2023/05/17 16:38:31,000000,0.099
2023/05/17 16:38:31,050000,0.105
2023/05/17 16:38:31,100000,0.103
2023/05/17 16:38:31,150000,0.101
2023/05/17 16:38:31,200000,0.101
2023/05/17 16:38:31,250000,0.106
2023/05/17 16:38:31,300000,0.106
2023/05/17 16:38:31,350000,0.100
2023/05/17 16:38:31,400000,0.107
2023/05/17 16:38:31,450000,0.107
2023/05/17 16:38:31,500000,0.104
2023/05/17 16:38:31,550000,0.104
2023/05/17 16:38:31,600000,0.108
2023/05/17 16:38:31,650000,0.107
2023/05/17 16:38:31,700000,0.099
2023/05/17 16:38:31,750000,0.107
2023/05/17 16:38:31,800000,0.108
2023/05/17 16:38:31,850000,0.103
2023/05/17 16:38:31,900000,0.104
2023/05/17 16:38:31,950000,0.107
2023/05/17 16:38:32,000000,0.105
2023/05/17 16:38:32,050000,0.100
2023/05/17 16:38:32,100000,0.111
2023/05/17 16:38:32,150000,0.111
2023/05/17 16:38:32,200000,0.105
2023/05/17 16:38:32,250000,0.110
2023/05/17 16:38:32,300000,0.111
2023/05/17 16:38:32,350000,0.110
2023/05/17 16:38:32,400000,0.103
2023/05/17 16:38:32,450000,0.111
2023/05/17 16:38:32,500000,0.110
2023/05/17 16:38:32,550000,0.105
2023/05/17 16:38:32,600000,0.111
2023/05/17 16:38:32,650000,0.110
2023/05/17 16:38:32,700000,0.110
2023/05/17 16:38:32,750000,0.108
2023/05/17 16:38:32,800000,0.111
2023/05/17 16:38:32,850000,0.112
2023/05/17 16:38:32,900000,0.104
2023/05/17 16:38:32,950000,0.113
2023/05/17 16:38:33,000000,0.113
2023/05/17 16:38:33,050000,0.109
2023/05/17 16:38:33,100000,0.109
2023/05/17 16:38:33,150000,0.112
2023/05/17 16:38:33,200000,0.111
2023/05/17 16:38:33,250000,0.104
2023/05/17 16:38:33,300000,0.114
2023/05/17 16:38:33,350000,0.112
2023/05/17 16:38:33,400000,0.111
2023/05/17 16:38:33,450000,0.111
2023/05/17 16:38:33,500000,0.115
2023/05/17 16:38:33,550000,0.115
2023/05/17 16:38:33,600000,0.106
2023/05/17 16:38:33,650000,0.117
2023/05/17 16:38:33,700000,0.114
2023/05/17 16:38:33,750000,0.110
2023/05/17 16:38:33,800000,0.112
2023/05/17 16:38:33,850000,0.114
2023/05/17 16:38:33,900000,0.114
2023/05/17 16:38:33,950000,0.107
2023/05/17 16:38:34,000000,0.115
2023/05/17 16:38:34,050000,0.117
2023/05/17 16:38:34,100000,0.113
2023/05/17 16:38:34,150000,0.117
2023/05/17 16:38:34,200000,0.116
2023/05/17 16:38:34,250000,0.116
2023/05/17 16:38:34,300000,0.112
2023/05/17 16:38:34,350000,0.118
2023/05/17 16:38:34,400000,0.118
2023/05/17 16:38:34,450000,0.111
2023/05/17 16:38:34,500000,0.118
2023/05/17 16:38:34,550000,0.117
2023/05/17 16:38:34,600000,0.116
2023/05/17 16:38:34,650000,0.115
2023/05/17 16:38:34,700000,0.120
2023/05/17 16:38:34,750000,0.120
2023/05/17 16:38:34,800000,0.113
2023/05/17 16:38:34,850000,0.121
2023/05/17 16:38:34,900000,0.119
2023/05/17 16:38:34,950000,0.116
2023/05/17 16:38:35,000000,0.116
2023/05/17 16:38:35,050000,0.122
2023/05/17 16:38:35,100000,0.120
2023/05/17 16:38:35,150000,0.112
2023/05/17 16:38:35,200000,0.121
2023/05/17 16:38:35,250000,0.120
2023/05/17 16:38:35,300000,0.115
2023/05/17 16:38:35,350000,0.117
2023/05/17 16:38:35,400000,0.123
2023/05/17 16:38:35,450000,0.121
2023/05/17 16:38:35,500000,0.114
2023/05/17 16:38:35,550000,0.124
2023/05/17 16:38:35,600000,0.123
2023/05/17 16:38:35,650000,0.119
2023/05/17 16:38:35,700000,0.121
2023/05/17 16:38:35,750000,0.124
2023/05/17 16:38:35,800000,0.122
2023/05/17 16:38:35,850000,0.115
2023/05/17 16:38:35,900000,0.124
2023/05/17 16:38:35,950000,0.123
2023/05/17 16:38:36,000000,0.119
2023/05/17 16:38:36,050000,0.124
2023/05/17 16:38:36,100000,0.124
2023/05/17 16:38:36,150000,0.124
2023/05/17 16:38:36,200000,0.120
2023/05/17 16:38:36,250000,0.125
2023/05/17 16:38:36,300000,0.125
2023/05/17 16:38:36,350000,0.120
2023/05/17 16:38:36,400000,0.127
2023/05/17 16:38:36,450000,0.125
2023/05/17 16:38:36,500000,0.122
2023/05/17 16:38:36,550000,0.123
2023/05/17 16:38:36,600000,0.128
2023/05/17 16:38:36,650000,0.126
2023/05/17 16:38:36,700000,0.120
2023/05/17 16:38:36,750000,0.129
2023/05/17 16:38:36,800000,0.127
2023/05/17 16:38:36,850000,0.125
2023/05/17 16:38:36,900000,0.125
2023/05/17 16:38:36,950000,0.129
2023/05/17 16:38:37,000000,0.128
2023/05/17 16:38:37,050000,0.121
2023/05/17 16:38:37,100000,0.128
2023/05/17 16:38:37,150000,0.126
2023/05/17 16:38:37,200000,0.124
2023/05/17 16:38:37,250000,0.125
2023/05/17 16:38:37,300000,0.128
2023/05/17 16:38:37,350000,0.129
2023/05/17 16:38:37,400000,0.123
2023/05/17 16:38:37,450000,0.130
2023/05/17 16:38:37,500000,0.131
2023/05/17 16:38:37,550000,0.128
2023/05/17 16:38:37,600000,0.130
2023/05/17 16:38:37,650000,0.133
2023/05/17 16:38:37,700000,0.132
2023/05/17 16:38:37,750000,0.125
2023/05/17 16:38:37,800000,0.132
2023/05/17 16:38:37,850000,0.130
2023/05/17 16:38:37,900000,0.126
2023/05/17 16:38:37,950000,0.131
2023/05/17 16:38:38,000000,0.131
2023/05/17 16:38:38,050000,0.130
2023/05/17 16:38:38,100000,0.128
2023/05/17 16:38:38,150000,0.132
2023/05/17 16:38:38,200000,0.130
2023/05/17 16:38:38,250000,0.128
2023/05/17 16:38:38,300000,0.135
2023/05/17 16:38:38,350000,0.134
2023/05/17 16:38:38,400000,0.132
2023/05/17 16:38:38,450000,0.132
2023/05/17 16:38:38,500000,0.134
2023/05/17 16:38:38,550000,0.134
2023/05/17 16:38:38,600000,0.128
2023/05/17 16:38:38,650000,0.136
2023/05/17 16:38:38,700000,0.136
2023/05/17 16:38:38,750000,0.131
2023/05/17 16:38:38,800000,0.133
2023/05/17 16:38:38,850000,0.135
2023/05/17 16:38:38,900000,0.135
2023/05/17 16:38:38,950000,0.128
2023/05/17 16:38:39,000000,0.137
2023/05/17 16:38:39,050000,0.137
2023/05/17 16:38:39,100000,0.131
2023/05/17 16:38:39,150000,0.132
2023/05/17 16:38:39,200000,0.135
2023/05/17 16:38:39,250000,0.134
2023/05/17 16:38:39,300000,0.130
2023/05/17 16:38:39,350000,0.139
2023/05/17 16:38:39,400000,0.138
2023/05/17 16:38:39,450000,0.135
2023/05/17 16:38:39,500000,0.138
2023/05/17 16:38:39,550000,0.140
2023/05/17 16:38:39,600000,0.138
2023/05/17 16:38:39,650000,0.133
2023/05/17 16:38:39,700000,0.140
2023/05/17 16:38:39,750000,0.140
2023/05/17 16:38:39,800000,0.134
2023/05/17 16:38:39,850000,0.138
2023/05/17 16:38:39,900000,0.139
2023/05/17 16:38:39,950000,0.137
2023/05/17 16:38:40,000000,0.133
2023/05/17 16:38:40,050000,0.141
2023/05/17 16:38:40,100000,0.139
2023/05/17 16:38:40,150000,0.135
2023/05/17 16:38:40,200000,0.142
2023/05/17 16:38:40,250000,0.143
2023/05/17 16:38:40,300000,0.141
2023/05/17 16:38:40,350000,0.140
2023/05/17 16:38:40,400000,0.143
2023/05/17 16:38:40,450000,0.144
2023/05/17 16:38:40,500000,0.136
2023/05/17 16:38:40,550000,0.144
2023/05/17 16:38:40,600000,0.142
2023/05/17 16:38:40,650000,0.141
2023/05/17 16:38:40,700000,0.140
2023/05/17 16:38:40,750000,0.143
2023/05/17 16:38:40,800000,0.143
2023/05/17 16:38:40,850000,0.136
2023/05/17 16:38:40,900000,0.144
2023/05/17 16:38:40,950000,0.143
2023/05/17 16:38:41,000000,0.138
2023/05/17 16:38:41,050000,0.140
2023/05/17 16:38:41,100000,0.147
2023/05/17 16:38:41,150000,0.145
2023/05/17 16:38:41,200000,0.136
2023/05/17 16:38:41,250000,0.147
2023/05/17 16:38:41,300000,0.146
2023/05/17 16:38:41,350000,0.142
2023/05/17 16:38:41,400000,0.146
2023/05/17 16:38:41,450000,0.148
2023/05/17 16:38:41,500000,0.148
2023/05/17 16:38:41,550000,0.139
2023/05/17 16:38:41,600000,0.148
2023/05/17 16:38:41,650000,0.147
2023/05/17 16:38:41,700000,0.143
2023/05/17 16:38:41,750000,0.149
2023/05/17 16:38:41,800000,0.148
2023/05/17 16:38:41,850000,0.146
2023/05/17 16:38:41,900000,0.142
2023/05/17 16:38:41,950000,0.148
2023/05/17 16:38:42,000000,0.149
2023/05/17 16:38:42,050000,0.144
2023/05/17 16:38:42,100000,0.151
2023/05/17 16:38:42,150000,0.150
2023/05/17 16:38:42,200000,0.148
2023/05/17 16:38:42,250000,0.146
2023/05/17 16:38:42,300000,0.150
2023/05/17 16:38:42,350000,0.150
2023/05/17 16:38:42,400000,0.146
2023/05/17 16:38:42,450000,0.153
2023/05/17 16:38:42,500000,0.152
2023/05/17 16:38:42,550000,0.150
2023/05/17 16:38:42,600000,0.148
2023/05/17 16:38:42,650000,0.153
2023/05/17 16:38:42,700000,0.151
2023/05/17 16:38:42,750000,0.145
2023/05/17 16:38:42,800000,0.154
2023/05/17 16:38:42,850000,0.152
2023/05/17 16:38:42,900000,0.149
2023/05/17 16:38:42,950000,0.150
2023/05/17 16:38:43,000000,0.155
2023/05/17 16:38:43,050000,0.154
2023/05/17 16:38:43,100000,0.148
2023/05/17 16:38:43,150000,0.156
2023/05/17 16:38:43,200000,0.154
2023/05/17 16:38:43,250000,0.151
2023/05/17 16:38:43,300000,0.150
2023/05/17 16:38:43,350000,0.153
2023/05/17 16:38:43,400000,0.155
2023/05/17 16:38:43,450000,0.147
